,user_id,trajets,billettique_type,billettique_end_date,billettique_tickets_left,centres d'intérêts,lieux favoris,km de marche dans les 90 derniers jours,PMR,intérêt événements,it_associée
490,491,"[['Trocadéro', 'Charles de Gaulle - Étoile', 'Métro 6', '14:00'], ['Versailles', ""Gare d'Austerlitz"", 'RER C', '5:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Cinéma']","[[48.86365909509679, 2.416145682160697], [48.82422125957654, 2.379620557553711]]",72.73622821408789,False,5,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
491,492,"[['Aéroport CDG', 'Gare du Nord', 'RER B', '10:30'], ['Gare du Nord', 'Robinson', 'RER B', '17:00']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Randonnée et nature']","[[48.846311483369554, 2.263817255382389], [48.815171322523966, 2.3126502257142283]]",32.19502383149215,False,2,[]
492,493,"[[""Gare d'Austerlitz"", 'La Motte-Picquet', 'Métro 10', '12:30'], ['Châtelet', 'Aéroport CDG', 'RER B', '5:30']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Cinéma']","[[48.85763252592337, 2.3306936294139082], [48.87324657850695, 2.4017187032667797]]",90.00651420957793,False,5,[]
493,494,"[[""Musée d'Orsay"", 'Versailles', 'RER C', '9:00'], ['Invalides', 'Versailles', 'RER C', '19:30']]",Ticket t+,,2.0,"['Sport', 'Musique']","[[48.823437490629175, 2.251315998308058], [48.82883237877451, 2.311078117642048]]",63.62241948587487,False,4,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}, {'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
494,495,"[['Gambetta', 'Opéra', 'Métro 3', '18:00'], ['Anvers', 'Charles de Gaulle - Étoile', 'Métro 2', '20:30']]",Ticket t+,,4.0,"['Sport', 'Jeux vidéo']","[[48.86323371948521, 2.250863953546355], [48.892081558739115, 2.2838326360720718]]",17.431615941966555,False,1,[]
495,496,"[['Champs-Elysées', 'Concorde', 'Métro 1', '5:30'], ['Gare du Nord', ""Place d'Italie"", 'Métro 5', '15:30']]",Navigo Semaine,2024-11-25,,"['Musique', 'Cinéma']","[[48.82375933065956, 2.414115445021239], [48.88794338724628, 2.4191442466692727]]",88.06710990165271,False,5,[]
496,497,"[['Châtelet', 'Denfert-Rochereau', 'RER B', '6:30'], ['Barbès', 'Montparnasse', 'Métro 4', '5:30']]",Ticket t+,,0.0,"['Art et artisanat', 'Jeux vidéo']","[[48.82255886947591, 2.266218016976454], [48.85744703321061, 2.273347401365958]]",73.77919296852521,False,4,[]
497,498,"[['Charles de Gaulle - Étoile', 'Nation', 'RER A', '10:30'], ['Concorde', 'La Défense', 'Métro 1', '11:30']]",Ticket t+,,0.0,"['Voyages', 'Musique']","[[48.88144314516212, 2.3288474885915798], [48.871148947994776, 2.306895007283938]]",19.6381422545573,False,4,[]
498,499,"[['Nation', 'Trocadéro', 'Métro 6', '7:00'], ['Montparnasse', 'Nation', 'Métro 6', '12:30']]",Navigo Mois,2024-12-01,,"['Sport', 'Voyages']","[[48.874910807251204, 2.3776951484187263], [48.88870010576509, 2.358417312278074]]",18.420409780777106,False,3,[]
499,500,"[['Trocadéro', 'Montparnasse', 'Métro 6', '22:00'], ['Gare du Nord', ""Porte d'Orléans"", 'Bus 38', '14:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Lecture']","[[48.87958277008185, 2.3967776015946707], [48.839077103718914, 2.321113730435243]]",17.395591536364805,False,1,[]
500,501,"[['Charles de Gaulle - Étoile', 'Porte Dauphine', 'Métro 2', '12:00'], ['Bastille', 'Nation', 'Métro 1', '22:00']]",Navigo Semaine,2024-11-25,,"['Sport', 'Lecture']","[[48.88032157517493, 2.2506229011845855], [48.81988412853687, 2.365578400522362]]",121.76884168120037,False,5,[]
501,502,"[['Saint-Lazare', 'République', 'Métro 3', '20:30'], ['Châtelet', 'Montparnasse', 'Métro 4', '16:30']]",Ticket t+,,2.0,"['Lecture', 'Technologie et gadgets']","[[48.860233500248945, 2.415305245534022], [48.83151586179487, 2.253285150882853]]",39.66067924198869,False,4,[]
502,503,"[['Robinson', 'Châtelet', 'RER B', '8:30'], ['Gare du Nord', 'Robinson', 'RER B', '13:30']]",Ticket t+,,2.0,"['Voyages', 'Lecture']","[[48.814290213572846, 2.2693173426284647], [48.81920885807806, 2.28816198109136]]",94.5219754502789,False,4,[]
503,504,"[['Trocadéro', 'Montparnasse', 'Métro 6', '21:30'], ['La Motte-Picquet', 'Boulogne', 'Métro 10', '21:30']]",Navigo Mois,2024-12-01,,"['Voyages', 'Musique']","[[48.89674789387248, 2.3734098049758257], [48.81228399429313, 2.2787447047725653]]",113.01177635492107,False,2,[]
504,505,"[['Concorde', 'Champs-Elysées', 'Métro 1', '6:00'], ['Trocadéro', 'Nation', 'Métro 6', '15:00']]",Navigo Mois,2024-12-01,,"['Lecture', 'Voyages']","[[48.85783898140214, 2.292629378120918], [48.87228407667039, 2.4072567353270995]]",100.38658135410735,False,4,[]
505,506,"[['Pont de Levallois', 'Gambetta', 'Métro 3', '11:30'], ['République', 'Pont de Levallois', 'Métro 3', '7:00']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Musique']","[[48.85986435275073, 2.4064115201473886], [48.8176675361691, 2.3771957699309327]]",124.6291355703402,False,2,[]
506,507,"[['Nation', 'Charles de Gaulle - Étoile', 'Métro 6', '17:30'], ['Porte Dauphine', 'Charles de Gaulle - Étoile', 'Métro 2', '9:00']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Musique']","[[48.8551478327692, 2.413443521813064], [48.828497410737526, 2.310051841440424]]",33.8188716743892,False,1,[]
507,508,"[[""Porte d'Orléans"", 'Gare du Nord', 'Bus 38', '22:30'], [""Musée d'Orsay"", ""Gare d'Austerlitz"", 'RER C', '11:30']]",Navigo Semaine,2024-11-25,,"['Sport', 'Voyages']","[[48.86982747821436, 2.254016646681109], [48.84580014162045, 2.4038122403340423]]",49.097591246899455,False,5,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
508,509,"[['Bastille', 'Opéra', 'Métro 8', '11:00'], ['Montparnasse', 'Châtelet', 'Métro 4', '19:30']]",Navigo Mois,2024-12-01,,"['Voyages', 'Cuisine']","[[48.84410812987261, 2.362888422946266], [48.84819139165627, 2.3290240765136616]]",24.589203085155024,False,4,[]
509,510,"[['Saint-Lazare', 'Pont de Levallois', 'Métro 3', '7:00'], ['Gambetta', 'Pont de Levallois', 'Métro 3', '16:00']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Sport']","[[48.84197270750246, 2.29657893619966], [48.86371044215579, 2.335147718273036]]",137.5710685369605,False,3,[]
510,511,"[['Anvers', 'Charles de Gaulle - Étoile', 'Métro 2', '17:30'], ['République', 'Mairie de Montreuil', 'Métro 9', '8:00']]",Navigo Mois,2024-12-01,,"['Lecture', 'Sport']","[[48.856082109268144, 2.2927469047196185], [48.88287638622398, 2.2605580993645646]]",45.85937629680599,False,1,[]
511,512,"[[""Place d'Italie"", 'République', 'Métro 5', '16:30'], ['Nation', 'Marne-la-Vallée', 'RER A', '8:30']]",Navigo Mois,2024-12-01,,"['Art et artisanat', 'Lecture']","[[48.854094165238635, 2.3773098361819027], [48.843564314194744, 2.417862297669911]]",33.41293223636141,False,4,[]
512,513,"[['République', 'Saint-Lazare', 'Métro 3', '17:00'], [""Chaussée d'Antin"", 'Trocadéro', 'Métro 9', '22:30']]",Navigo Mois,2024-12-01,,"['Musique', 'Sport']","[[48.82305570761096, 2.3464411456216463], [48.87146643228803, 2.3716713995651846]]",105.82672499034413,False,5,[]
513,514,"[['Bastille', 'Bobigny', 'Métro 5', '13:30'], ['Nation', 'Anvers', 'Métro 2', '15:00']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Voyages']","[[48.89854942611925, 2.411121609651536], [48.85400171665331, 2.362225395540557]]",74.9778477930658,False,4,[]
514,515,"[['Nation', 'Marne-la-Vallée', 'RER A', '9:00'], [""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '9:00']]",Navigo Semaine,2024-11-25,,"['Musique', 'Lecture']","[[48.883713939583856, 2.3146949157485843], [48.872621333327864, 2.2665044750035324]]",124.5358392025387,False,2,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
515,516,"[['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '14:30'], ['Nation', 'Anvers', 'Métro 2', '11:00']]",Navigo Semaine,2024-11-25,,"['Sport', 'Musique']","[[48.891745015848166, 2.324110745420801], [48.85323325453604, 2.3228408675879213]]",43.89229908762424,False,4,[]
516,517,"[['Villejuif', 'La Courneuve', 'Métro 7', '5:30'], ['Opéra', 'Pont de Levallois', 'Métro 3', '19:00']]",Ticket t+,,1.0,"['Sport', 'Voyages']","[[48.8418117438531, 2.3145660725054844], [48.877152995091045, 2.284495544851885]]",90.13420441879872,False,2,[]
517,518,"[['Pont de Levallois', 'République', 'Métro 3', '13:30'], ['Créteil', 'Invalides', 'Métro 8', '18:00']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Jeux vidéo']","[[48.85382203146076, 2.2889758745581283], [48.82138729230868, 2.3816440972096515]]",38.96005567907736,False,5,[]
518,519,"[['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '20:00'], ['Charles de Gaulle - Étoile', 'Montparnasse', 'Métro 6', '20:00']]",Navigo Mois,2024-12-01,,"['Sport', 'Cinéma']","[[48.83142362842909, 2.34619180231136], [48.86376914222636, 2.3468053433332217]]",44.99373565949175,False,2,[]
519,520,"[['République', 'Opéra', 'Métro 3', '8:30'], ['Anvers', 'Nation', 'Métro 2', '17:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Jeux vidéo']","[[48.812765374368816, 2.301626539491676], [48.81190881743069, 2.2963486265049893]]",145.332189632304,False,2,[]
520,521,"[['Boulogne', 'La Motte-Picquet', 'Métro 10', '18:30'], ['Trocadéro', 'Charles de Gaulle - Étoile', 'Métro 6', '6:30']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Lecture']","[[48.85555642917845, 2.4197947357038916], [48.88996981890193, 2.391979229870592]]",81.34767240219527,False,5,[]
521,522,"[['Bastille', 'Balard', 'Métro 8', '21:30'], ['Invalides', 'Versailles', 'RER C', '13:00']]",Navigo Mois,2024-12-01,,"['Voyages', 'Sport']","[[48.87227722831214, 2.351606186085862], [48.865236224247475, 2.2741279217616235]]",127.48814195979661,False,4,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
522,523,"[['Bastille', 'Bobigny', 'Métro 5', '20:30'], ['Mairie de Montreuil', 'République', 'Métro 9', '21:30']]",Ticket t+,,2.0,"['Art et artisanat', 'Musique']","[[48.866246155942925, 2.2951684166200574], [48.82121681506861, 2.3370725439400992]]",29.211114051772427,False,2,[]
523,524,"[[""Place d'Italie"", 'Opéra', 'Métro 7', '15:00'], ['Aéroport CDG', 'Châtelet', 'RER B', '13:30']]",Navigo Semaine,2024-11-25,,"['Musique', 'Lecture']","[[48.813164772197844, 2.283240611326295], [48.82360265889302, 2.394319300458746]]",89.5922568752926,False,3,[]
524,525,"[['Porte Dauphine', 'Nation', 'Métro 2', '19:00'], ['Barbès', 'Châtelet', 'Métro 4', '22:30']]",Ticket t+,,3.0,"['Sport', 'Jeux vidéo']","[[48.860601214937624, 2.307981553272053], [48.86722268987382, 2.264461628748716]]",13.546793610935282,False,3,[]
525,526,"[['Bastille', 'Invalides', 'Métro 8', '22:00'], ['Odéon', ""Gare d'Austerlitz"", 'Métro 10', '14:00']]",Navigo Mois,2024-12-01,,"['Voyages', 'Jeux vidéo']","[[48.826142228878275, 2.3118025380560474], [48.87809322928332, 2.3832093811224158]]",62.556169875212056,True,1,[]
526,527,"[['République', 'Gare du Nord', 'Métro 5', '20:30'], ['Opéra', 'Gambetta', 'Métro 3', '21:30']]",Ticket t+,,1.0,"['Cuisine', 'Cinéma']","[[48.836855120699816, 2.319112791644543], [48.81424170301323, 2.272798843632369]]",125.96773586499887,False,1,[]
527,528,"[['Opéra', 'Villejuif', 'Métro 7', '14:00'], ['Barbès', 'Mairie de Montrouge', 'Métro 4', '7:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Sport']","[[48.8710967747129, 2.3370880972621606], [48.82580946863329, 2.285653705600069]]",122.93943262110024,False,1,[]
528,529,"[['Charles de Gaulle - Étoile', 'Châtelet', 'RER A', '13:00'], ['Gare du Nord', 'Bobigny', 'Métro 5', '20:00']]",Navigo Semaine,2024-11-25,,"['Cinéma', 'Lecture']","[[48.869489446120234, 2.317698637609738], [48.814784811954084, 2.3620805303779084]]",114.75531504159775,False,3,[]
529,530,"[['Opéra', ""Place d'Italie"", 'Métro 7', '15:00'], ['Pont de Sèvres', 'Trocadéro', 'Métro 9', '19:30']]",Navigo Mois,2024-12-01,,"['Musique', 'Technologie et gadgets']","[[48.819579528607946, 2.417136027813433], [48.829374394899176, 2.306990222069461]]",68.16255307909447,False,5,[]
530,531,"[['Invalides', 'Bastille', 'Métro 8', '11:30'], ['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '5:30']]",Ticket t+,,0.0,"['Voyages', 'Musique']","[[48.896251977610554, 2.3212285929609076], [48.83794217432457, 2.2900623008976884]]",124.57336410562684,False,4,[]
531,532,"[['Nation', 'Concorde', 'Métro 1', '18:00'], ['Nation', 'Marne-la-Vallée', 'RER A', '10:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Art et artisanat']","[[48.859502078384025, 2.2643478087543687], [48.89397046105132, 2.349373102011167]]",103.20930344961053,False,2,[]
532,533,"[['La Défense', 'Champs-Elysées', 'Métro 1', '14:00'], [""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '21:00']]",Ticket t+,,2.0,"['Cinéma', 'Jeux vidéo']","[[48.87179712079921, 2.348694288692286], [48.87059025419702, 2.3809351396718554]]",38.9922973449693,False,1,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
533,534,"[['Gambetta', 'Pont de Levallois', 'Métro 3', '16:00'], ['Mairie de Montreuil', 'République', 'Métro 9', '13:00']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Musique']","[[48.85976899381422, 2.3817065237218493], [48.88830045184983, 2.358093327214835]]",66.61081954714314,False,1,[]
534,535,"[['Marne-la-Vallée', 'La Défense', 'RER A', '20:30'], ['La Courneuve', ""Place d'Italie"", 'Métro 7', '5:30']]",Navigo Mois,2024-12-01,,"['Musique', 'Lecture']","[[48.851637205509626, 2.3916333302785118], [48.86009197553205, 2.3486297251868042]]",101.28651098733872,False,2,[]
535,536,"[[""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '5:00'], ['Denfert-Rochereau', 'Châtelet', 'RER B', '17:00']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Art et artisanat']","[[48.81067493419289, 2.361684315388769], [48.8990038548372, 2.369340532301421]]",33.391751096760416,False,5,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
