user_id;trajets;billettique_type;billettique_end_date;billettique_tickets_left;centres d'intérêts;lieux favoris;km de marche dans les 90 derniers jours;PMR;intérêt événements
581;[['Opéra', 'Invalides', 'Métro 8', '9:30'], ['Châtelet', 'Porte de Clignancourt', 'Métro 4', '11:30']];Navigo Semaine;2024-11-25;;['Cinéma', 'Cuisine'];[[48.88866592757458, 2.309314831382012], [48.86567427024864, 2.385811280648738]];124.04884451015302;False;2
582;[['Trocadéro', 'Mairie de Montreuil', 'Métro 9', '14:00'], ['Porte de Clignancourt', 'Barbès', 'Métro 4', '8:30']];Ticket t+;;0.0;['Sport', 'Voyages'];[[48.843195186177105, 2.378224728036882], [48.87264665106542, 2.3738921225379945]];14.128354574468672;False;4
583;[['Gare du Nord', 'Denfert-Rochereau', 'RER B', '10:30'], ['Pont de Levallois', 'Opéra', 'Métro 3', '5:00']];Ticket t+;;0.0;['Musique', 'Art et artisanat'];[[48.867532047079585, 2.3831359416931983], [48.88125108888742, 2.29485373058074]];86.86192324223163;False;5
584;[['Gambetta', 'Pont de Levallois', 'Métro 3', '6:00'], ['République', 'Saint-Lazare', 'Métro 3', '13:00']];Ticket t+;;2.0;['Voyages', 'Sport'];[[48.87339118936735, 2.264645300416196], [48.826740929987835, 2.4036335670050124]];99.89804711301251;False;1
585;"[['Châtelet', 'Denfert-Rochereau', 'RER B', '22:30'], ['La Courneuve', ""Place d'Italie"", 'Métro 7', '18:00']]";Navigo Mois;2024-12-01;;['Technologie et gadgets', 'Musique'];[[48.88421665336157, 2.2901329576730833], [48.82153981478111, 2.3726842757010114]];85.71233977144671;False;5
586;"[['Nation', 'Charles de Gaulle - Étoile', 'Métro 2', '5:30'], [""Musée d'Orsay"", ""Gare d'Austerlitz"", 'RER C', '22:30']]";Navigo Semaine;2024-11-25;;['Lecture', 'Cinéma'];[[48.8361499344936, 2.255115079325091], [48.8797991284584, 2.3252048399386784]];14.671496950500353;False;1
587;[['Champs-Elysées', 'Concorde', 'Métro 1', '11:30'], ['Aéroport CDG', 'Denfert-Rochereau', 'RER B', '20:00']];Navigo Mois;2024-12-01;;['Musique', 'Cuisine'];[[48.866693423795894, 2.2868176076871287], [48.87435638425474, 2.3236762492078387]];111.1375931082751;False;5
588;[['Robinson', 'Aéroport CDG', 'RER B', '17:00'], ['Luxembourg', 'Gare du Nord', 'Bus 38', '5:00']];Navigo Mois;2024-12-01;;['Voyages', 'Technologie et gadgets'];[[48.85979131002296, 2.333598857754037], [48.84659930305128, 2.295929977489662]];44.24356170225056;False;4
589;[['Porte Dauphine', 'Nation', 'Métro 2', '12:30'], ['Opéra', 'République', 'Métro 3', '10:30']];Navigo Mois;2024-12-01;;['Cuisine', 'Voyages'];[[48.8143789154949, 2.3496491612527146], [48.85958750723521, 2.3236382748992663]];28.2666773842804;False;4
590;[['La Défense', 'Champs-Elysées', 'Métro 1', '6:00'], ['Anvers', 'Porte Dauphine', 'Métro 2', '13:00']];Ticket t+;;3.0;['Sport', 'Musique'];[[48.837884097658694, 2.413331941206152], [48.86855315983057, 2.26663979329969]];144.6544237307187;False;1
591;"[[""Musée d'Orsay"", 'Invalides', 'RER C', '17:00'], [""Place d'Italie"", 'République', 'Métro 5', '22:30']]";Navigo Semaine;2024-11-25;;['Sport', 'Cinéma'];[[48.87134730730918, 2.2544189348787915], [48.87252861360787, 2.278276502735299]];67.06432715311455;False;1
592;"[[""Porte d'Orléans"", 'Châtelet', 'Bus 38', '10:00'], ['Montparnasse', 'Nation', 'Métro 6', '19:30']]";Navigo Mois;2024-12-01;;['Musique', 'Technologie et gadgets'];[[48.82142038326655, 2.408455651300594], [48.813664152235944, 2.3661339134882837]];84.34871388429448;False;3
593;[['Châtelet', 'Robinson', 'RER B', '6:30'], ['Aéroport CDG', 'Châtelet', 'RER B', '8:30']];Navigo Mois;2024-12-01;;['Musique', 'Sport'];[[48.894407670837275, 2.26873651816102], [48.84051878107076, 2.3352512795142317]];91.95811434422671;False;2
594;"[['Opéra', ""Gare de l'Est"", 'Métro 7', '16:30'], ['Trocadéro', 'Montparnasse', 'Métro 6', '22:30']]";Ticket t+;;0.0;['Cuisine', 'Lecture'];[[48.834578346681646, 2.303713525765827], [48.81230459408287, 2.33329551489609]];16.5048151466658;False;3
595;"[['Invalides', ""Gare d'Austerlitz"", 'RER C', '9:00'], ['Aéroport CDG', 'Gare du Nord', 'RER B', '20:00']]";Navigo Mois;2024-12-01;;['Sport', 'Musique'];[[48.829021394964855, 2.319435972634121], [48.87123104538025, 2.3520393033065954]];67.70920633434537;False;3
596;"[['Champs-Elysées', 'La Défense', 'Métro 1', '15:30'], ['Bastille', ""Place d'Italie"", 'Métro 5', '9:00']]";Navigo Semaine;2024-11-25;;['Cuisine', 'Sport'];[[48.83453456173649, 2.277312613625423], [48.89197318888835, 2.385978207044457]];115.80475411054198;False;5
597;[['Pont de Levallois', 'Opéra', 'Métro 3', '12:00'], ['Invalides', 'Balard', 'Métro 8', '15:00']];Navigo Semaine;2024-11-25;;['Cuisine', 'Musique'];[[48.88703511426748, 2.265653511130762], [48.86609875017938, 2.375875312734421]];88.92689205150172;False;2
598;[['Balard', 'Créteil', 'Métro 8', '12:30'], ['Mairie de Montrouge', 'Châtelet', 'Métro 4', '22:00']];Ticket t+;;0.0;['Jeux vidéo', 'Voyages'];[[48.893744703707355, 2.3722018373303184], [48.84368684159002, 2.2559499135002765]];30.812873131459796;False;1
599;"[[""Place d'Italie"", 'Bastille', 'Métro 5', '6:30'], ['Châtelet', 'Aéroport CDG', 'RER B', '20:30']]";Ticket t+;;0.0;['Jeux vidéo', 'Sport'];[[48.81915200536792, 2.284886608186185], [48.810027203749065, 2.3122192475797516]];114.93305337909123;False;5
600;"[['Villejuif', ""Gare de l'Est"", 'Métro 7', '13:00'], ['Gare du Nord', 'Châtelet', 'RER B', '7:30']]";Ticket t+;;2.0;['Randonnée et nature', 'Sport'];[[48.82737892038407, 2.2701923514343134], [48.852127676535176, 2.325653436930905]];27.551356686856142;False;1
601;[['Anvers', 'Nation', 'Métro 2', '20:00'], ['Montparnasse', 'Nation', 'Métro 6', '13:00']];Ticket t+;;1.0;['Voyages', 'Sport'];[[48.885195878146135, 2.3596713070723263], [48.84262791071363, 2.3836291973258015]];68.3645463629108;False;4
602;"[[""Chaussée d'Antin"", 'Trocadéro', 'Métro 9', '15:00'], ['Châtelet', 'Barbès', 'Métro 4', '15:30']]";Ticket t+;;0.0;['Lecture', 'Cinéma'];[[48.843755328605546, 2.368163567450498], [48.865617421199346, 2.266265560359968]];67.383333850435;False;3
603;[['Parc de Saint-Cloud', 'Trocadéro', 'Bus 72', '11:30'], ['Trocadéro', 'Nation', 'Métro 6', '5:30']];Navigo Semaine;2024-11-25;;['Musique', 'Cuisine'];[[48.83368423060179, 2.369585468046235], [48.83403993180026, 2.3220950638488738]];93.12141535171853;False;2
604;[['Opéra', 'Bastille', 'Métro 8', '5:00'], ['Robinson', 'Aéroport CDG', 'RER B', '8:00']];Ticket t+;;0.0;['Cuisine', 'Musique'];[[48.84047516795048, 2.400394358101918], [48.82463604834258, 2.3667371841068943]];96.46792239041892;False;3
605;"[['Invalides', 'Versailles', 'RER C', '22:00'], ['Invalides', ""Gare d'Austerlitz"", 'RER C', '5:30']]";Navigo Semaine;2024-11-25;;['Sport', 'Cuisine'];[[48.87908515003717, 2.331295176543773], [48.855329457565986, 2.4107131707686156]];75.43615629580496;False;3
606;[['Nation', 'Charles de Gaulle - Étoile', 'Métro 2', '22:30'], ['Châtelet', 'Montparnasse', 'Métro 4', '18:00']];Ticket t+;;2.0;['Randonnée et nature', 'Musique'];[[48.85478660620932, 2.3666592484352895], [48.8698440092111, 2.262004277156037]];47.77302651023557;False;2
607;[['Robinson', 'Denfert-Rochereau', 'RER B', '10:30'], ['Châtelet', 'Barbès', 'Métro 4', '7:30']];Ticket t+;;1.0;['Musique', 'Voyages'];[[48.84947518784805, 2.3925901636124522], [48.82198681617677, 2.2606116933666214]];129.31897038554072;False;1
608;"[[""Gare de l'Est"", 'Villejuif', 'Métro 7', '20:00'], ['Anvers', 'Porte Dauphine', 'Métro 2', '22:00']]";Navigo Semaine;2024-11-25;;['Voyages', 'Cinéma'];[[48.87128165051491, 2.4051112641738808], [48.845573859346864, 2.310094391598017]];45.79768895277994;False;5
609;[['La Défense', 'Nation', 'RER A', '10:30'], ['Châtelet', 'La Défense', 'RER A', '19:30']];Ticket t+;;4.0;['Voyages', 'Sport'];[[48.82410750109529, 2.2554558598079986], [48.83379451954965, 2.2836796213423516]];93.20301339869843;False;1
610;"[['Mairie de Montreuil', 'République', 'Métro 9', '17:30'], ['Trocadéro', ""Chaussée d'Antin"", 'Métro 9', '8:30']]";Navigo Semaine;2024-11-25;;['Musique', 'Lecture'];[[48.81266862976858, 2.2593878082208287], [48.825737949925724, 2.389530358929123]];129.47605367627543;False;3
611;[['Charles de Gaulle - Étoile', 'Châtelet', 'RER A', '5:30'], ['Trocadéro', 'Pont de Sèvres', 'Métro 9', '12:00']];Navigo Semaine;2024-11-25;;['Lecture', 'Cuisine'];[[48.81442335424789, 2.3137376762231145], [48.87042853967901, 2.2746291896480826]];113.24413958188114;False;3
612;"[['La Défense', 'Châtelet', 'RER A', '12:00'], [""Place d'Italie"", ""Gare de l'Est"", 'Métro 7', '6:30']]";Ticket t+;;0.0;['Voyages', 'Musique'];[[48.85724369088078, 2.283009980230216], [48.89210319154992, 2.401156190112664]];27.37981715911018;False;1
613;[['Champs-Elysées', 'Nation', 'Métro 1', '10:30'], ['Trocadéro', 'République', 'Métro 9', '10:30']];Navigo Semaine;2024-11-25;;['Jeux vidéo', 'Voyages'];[[48.84951760861456, 2.256436868536484], [48.888323526444694, 2.381585401789648]];35.25825004121769;False;3
614;"[['Invalides', ""Musée d'Orsay"", 'RER C', '11:30'], ['Anvers', 'Nation', 'Métro 2', '16:00']]";Navigo Mois;2024-12-01;;['Sport', 'Voyages'];[[48.84632172073007, 2.3227733506419876], [48.87631357043763, 2.369151576634155]];29.506039276743902;False;4
615;[['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '10:30'], ['Invalides', 'Versailles', 'RER C', '8:30']];Navigo Semaine;2024-11-25;;['Sport', 'Voyages'];[[48.82471320224759, 2.323354649219625], [48.831549667514615, 2.4116307856435486]];43.52959945847657;False;3
616;"[['Odéon', 'La Motte-Picquet', 'Métro 10', '8:00'], ['Versailles', ""Gare d'Austerlitz"", 'RER C', '9:30']]";Ticket t+;;0.0;['Musique', 'Cuisine'];[[48.818279955065606, 2.266030738341481], [48.89182613040539, 2.419567259610563]];129.61520872892433;False;1
617;[['Châtelet', 'Denfert-Rochereau', 'RER B', '20:00'], ['Gare du Nord', 'Luxembourg', 'Bus 38', '20:30']];Navigo Mois;2024-12-01;;['Cinéma', 'Sport'];[[48.81123997210926, 2.3927175731762604], [48.876842458486784, 2.262838252326661]];69.1182591250512;False;3
618;[['Luxembourg', 'Gare du Nord', 'Bus 38', '5:30'], ['Gare du Nord', 'Luxembourg', 'Bus 38', '7:30']];Ticket t+;;1.0;['Sport', 'Lecture'];[[48.845037622071445, 2.4048322145947005], [48.88095111282754, 2.3000997988351886]];120.88754788571606;False;5
619;"[['Champs-Elysées', 'Concorde', 'Métro 1', '11:30'], [""Place d'Italie"", 'La Courneuve', 'Métro 7', '18:30']]";Ticket t+;;3.0;['Voyages', 'Jeux vidéo'];[[48.88286074549516, 2.3941394776358593], [48.810443149252016, 2.3555443121962263]];76.26176005393941;False;1
620;[['Nation', 'Bastille', 'Métro 1', '11:00'], ['Nation', 'Trocadéro', 'Métro 6', '7:00']];Ticket t+;;0.0;['Cuisine', 'Sport'];[[48.878003714243995, 2.292327913042129], [48.89888382722511, 2.4111523497989253]];112.50657660019995;False;3
621;[['Luxembourg', 'Châtelet', 'Bus 38', '22:30'], ['Porte de Clignancourt', 'Barbès', 'Métro 4', '19:30']];Ticket t+;;0.0;['Sport', 'Voyages'];[[48.874157452409484, 2.378062063017994], [48.82838348964499, 2.2991474276842]];117.5341608029876;False;1
622;"[[""Porte d'Orléans"", 'Châtelet', 'Bus 38', '22:30'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '6:30']]";Ticket t+;;0.0;['Lecture', 'Sport'];[[48.87762075078417, 2.2648906270358253], [48.851872760661074, 2.3836838584036997]];106.22757461210375;False;1
623;"[['Invalides', ""Gare d'Austerlitz"", 'RER C', '16:30'], ['Boulogne', 'Odéon', 'Métro 10', '13:00']]";Ticket t+;;1.0;['Sport', 'Cinéma'];[[48.81100838290043, 2.280861125126844], [48.83953047925747, 2.2939104171596685]];89.82441192288447;False;1
624;"[['Pont de Levallois', 'Saint-Lazare', 'Métro 3', '10:30'], [""Chaussée d'Antin"", 'Mairie de Montreuil', 'Métro 9', '16:30']]";Ticket t+;;4.0;['Sport', 'Cinéma'];[[48.872376721598876, 2.2888870337022524], [48.84465694365135, 2.311359487362147]];98.53726676264981;False;4
625;[['Boulogne', 'Odéon', 'Métro 10', '12:00'], ['Charles de Gaulle - Étoile', 'Montparnasse', 'Métro 6', '22:00']];Navigo Semaine;2024-11-25;;['Cuisine', 'Art et artisanat'];[[48.88438772414378, 2.3173198979885363], [48.88103244294268, 2.3454689834419344]];127.15901702674161;False;2
626;[['Anvers', 'Porte Dauphine', 'Métro 2', '5:00'], ['Bastille', 'Concorde', 'Métro 1', '13:00']];Navigo Semaine;2024-11-25;;['Lecture', 'Cinéma'];[[48.86018312308351, 2.283536949545296], [48.81505275318107, 2.318679760780052]];19.556933784339556;False;3
627;[['Opéra', 'Saint-Lazare', 'Métro 3', '18:30'], ['Porte de Clignancourt', 'Barbès', 'Métro 4', '18:30']];Navigo Mois;2024-12-01;;['Sport', 'Jeux vidéo'];[[48.89318296290043, 2.262687003755202], [48.896615868063456, 2.3010911441342428]];87.21353674716156;False;4
628;[['Trocadéro', 'Montparnasse', 'Métro 6', '13:00'], ['Denfert-Rochereau', 'Gare du Nord', 'RER B', '5:30']];Navigo Mois;2024-12-01;;['Cuisine', 'Voyages'];[[48.85572930759575, 2.2758417207143107], [48.815603502329765, 2.2876107289798364]];132.36884983850084;False;4
629;[['Opéra', 'Pont de Levallois', 'Métro 3', '14:30'], ['La Motte-Picquet', 'Boulogne', 'Métro 10', '18:00']];Ticket t+;;0.0;['Technologie et gadgets', 'Jeux vidéo'];[[48.861211506445045, 2.294809742423363], [48.812954625203716, 2.2733065594870476]];122.62546660164753;False;4
630;"[['Nation', 'Porte Dauphine', 'Métro 2', '12:30'], ['Mairie de Montreuil', ""Chaussée d'Antin"", 'Métro 9', '7:30']]";Navigo Semaine;2024-11-25;;['Sport', 'Jeux vidéo'];[[48.88713413694072, 2.2814275845258827], [48.823532953710824, 2.412904759770372]];64.16154007901936;False;4
631;"[['Montparnasse', 'Charles de Gaulle - Étoile', 'Métro 6', '13:00'], ['Opéra', ""Place d'Italie"", 'Métro 7', '8:30']]";Navigo Mois;2024-12-01;;['Cuisine', 'Voyages'];[[48.89850091166724, 2.3071271272726372], [48.89561775416325, 2.2907062845284334]];132.3424532241986;False;1
632;[['Saint-Lazare', 'Pont de Levallois', 'Métro 3', '7:30'], ['Nation', 'Concorde', 'Métro 1', '20:00']];Navigo Mois;2024-12-01;;['Art et artisanat', 'Voyages'];[[48.82223562284791, 2.266969249655168], [48.88885255799907, 2.2597708866510313]];28.73288227068017;False;4
633;"[['Trocadéro', 'Montparnasse', 'Métro 6', '12:30'], [""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '6:00']]";Ticket t+;;0.0;['Voyages', 'Cuisine'];[[48.87558940079054, 2.2592160282986233], [48.857828513921625, 2.278886851404319]];86.60869578686328;False;1
634;[['Châtelet', 'Luxembourg', 'Bus 38', '18:30'], ['Montparnasse', 'Châtelet', 'Métro 4', '20:30']];Navigo Mois;2024-12-01;;['Voyages', 'Sport'];[[48.812465409979964, 2.4190454247513387], [48.858977459255534, 2.3769264801427568]];13.279173850949661;False;4
635;"[['Porte Dauphine', 'Nation', 'Métro 2', '19:00'], ['Bobigny', ""Place d'Italie"", 'Métro 5', '12:30']]";Ticket t+;;3.0;['Art et artisanat', 'Musique'];[[48.84006405304268, 2.3366085028099457], [48.84800056182912, 2.375783411199784]];78.10932748976761;False;2
636;[['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '9:30'], ['Gambetta', 'Pont de Levallois', 'Métro 3', '18:00']];Ticket t+;;2.0;['Cuisine', 'Voyages'];[[48.87909437947871, 2.4125233369690013], [48.844847814691846, 2.380169441536728]];24.959129819007927;False;4
637;[['Nation', 'Montparnasse', 'Métro 6', '14:30'], ['Porte Dauphine', 'Charles de Gaulle - Étoile', 'Métro 2', '15:00']];Ticket t+;;2.0;['Randonnée et nature', 'Voyages'];[[48.83918616370639, 2.3712619830193544], [48.8958109090388, 2.2771624288861014]];25.595382733508515;False;2
638;"[['Aéroport CDG', 'Denfert-Rochereau', 'RER B', '21:30'], [""Gare d'Austerlitz"", 'La Motte-Picquet', 'Métro 10', '5:30']]";Ticket t+;;0.0;['Voyages', 'Jeux vidéo'];[[48.88120158915116, 2.2575909951774067], [48.84877409415472, 2.3037713477895894]];126.18010640589807;False;1
639;[['Châtelet', 'Gare du Nord', 'RER B', '8:30'], ['Bastille', 'Invalides', 'Métro 8', '19:30']];Ticket t+;;3.0;['Randonnée et nature', 'Sport'];[[48.85474660240929, 2.417592712217701], [48.850216338472606, 2.3752895468400004]];93.81007707531829;False;1
640;[['Champs-Elysées', 'Nation', 'Métro 1', '8:00'], ['Denfert-Rochereau', 'Châtelet', 'RER B', '14:30']];Navigo Mois;2024-12-01;;['Voyages', 'Sport'];[[48.898057618927545, 2.3728442516209083], [48.81856637319413, 2.3916659604483947]];61.39578018613098;False;1
641;[['La Motte-Picquet', 'Boulogne', 'Métro 10', '10:30'], ['Charles de Gaulle - Étoile', 'Marne-la-Vallée', 'RER A', '7:00']];Ticket t+;;2.0;['Sport', 'Voyages'];[[48.898642403216364, 2.3566595064982736], [48.8364567353141, 2.355776480436131]];33.67014214410733;False;5
642;[['Gare du Nord', 'Denfert-Rochereau', 'RER B', '13:30'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '11:00']];Ticket t+;;2.0;['Voyages', 'Sport'];[[48.878656216889794, 2.2935815330720484], [48.87948937349879, 2.3974029357639424]];121.58026261607168;False;2
643;[['Barbès', 'Montparnasse', 'Métro 4', '10:30'], ['Invalides', 'Balard', 'Métro 8', '14:30']];Ticket t+;;0.0;['Voyages', 'Sport'];[[48.89811596760533, 2.4190475952725095], [48.8360090139956, 2.3290475058399016]];47.600174616155016;False;1
644;[['Bastille', 'Gare du Nord', 'Métro 5', '5:00'], ['Marne-la-Vallée', 'Châtelet', 'RER A', '13:00']];Ticket t+;;0.0;['Sport', 'Musique'];[[48.812594812516835, 2.3550555720422883], [48.816701293060135, 2.4131446755716244]];121.86814533988398;False;3
645;[['Mairie de Montrouge', 'Porte de Clignancourt', 'Métro 4', '22:00'], ['Invalides', 'Bastille', 'Métro 8', '11:30']];Ticket t+;;2.0;['Voyages', 'Cuisine'];[[48.81625002027176, 2.3068162111399064], [48.87254750640345, 2.4159520492303175]];88.04743863438199;False;3
646;[['Robinson', 'Gare du Nord', 'RER B', '11:00'], ['Bastille', 'Concorde', 'Métro 1', '14:00']];Navigo Semaine;2024-11-25;;['Sport', 'Jeux vidéo'];[[48.82596800780587, 2.288484944640686], [48.87378963648406, 2.298652072328691]];69.99788003061914;False;3
647;"[['Châtelet', 'Nation', 'RER A', '7:30'], ['Versailles', ""Gare d'Austerlitz"", 'RER C', '20:00']]";Ticket t+;;1.0;['Lecture', 'Cinéma'];[[48.89793813412323, 2.2575967741335594], [48.81263384106262, 2.316617601581403]];129.90323626110384;False;5
648;[['Porte Dauphine', 'Anvers', 'Métro 2', '13:30'], ['Châtelet', 'Robinson', 'RER B', '20:00']];Ticket t+;;3.0;['Voyages', 'Cuisine'];[[48.88027824851349, 2.354710884187708], [48.88989553195259, 2.271615832645208]];26.355642851488987;False;3
649;"[[""Place d'Italie"", 'Gare du Nord', 'Métro 5', '5:00'], ['Denfert-Rochereau', 'Châtelet', 'RER B', '20:30']]";Ticket t+;;4.0;['Voyages', 'Randonnée et nature'];[[48.82640567616336, 2.2882979726416197], [48.84505236075698, 2.3880948793922934]];118.27417705852608;False;1
650;"[['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '7:30'], [""Porte d'Orléans"", 'Gare du Nord', 'Bus 38', '21:00']]";Navigo Mois;2024-12-01;;['Voyages', 'Musique'];[[48.86495807717517, 2.321640175938412], [48.836337992060535, 2.3462119007622153]];63.27263369997624;False;4
651;"[[""Gare d'Austerlitz"", 'Invalides', 'RER C', '21:30'], ['Bastille', 'Nation', 'Métro 1', '21:30']]";Navigo Mois;2024-12-01;;['Voyages', 'Musique'];[[48.89098830334133, 2.38876582229718], [48.833104368667044, 2.278326803713718]];71.64299768687977;False;4
652;"[['Hôtel de Ville', 'Trocadéro', 'Bus 72', '14:30'], [""Porte d'Orléans"", 'Gare du Nord', 'Bus 38', '17:00']]";Ticket t+;;0.0;['Voyages', 'Technologie et gadgets'];[[48.89691539735211, 2.3045269449932233], [48.88137761306681, 2.3959584882466305]];30.391727552048295;True;5
653;"[[""Gare d'Austerlitz"", 'La Motte-Picquet', 'Métro 10', '22:30'], [""Gare d'Austerlitz"", 'Boulogne', 'Métro 10', '12:00']]";Navigo Semaine;2024-11-25;;['Lecture', 'Sport'];[[48.8601666854847, 2.3736161967601963], [48.8772304384919, 2.4109799331366526]];72.06087403810741;False;2
654;[['Montparnasse', 'Trocadéro', 'Métro 6', '6:00'], ['Charles de Gaulle - Étoile', 'Marne-la-Vallée', 'RER A', '11:00']];Navigo Semaine;2024-11-25;;['Cuisine', 'Voyages'];[[48.84022604312666, 2.3274558621367483], [48.86631616564861, 2.299942818129121]];135.02314391645365;False;4
655;[['La Défense', 'Nation', 'RER A', '21:30'], ['Invalides', 'Versailles', 'RER C', '22:00']];Navigo Mois;2024-12-01;;['Cuisine', 'Randonnée et nature'];[[48.820218342862184, 2.379559070541673], [48.847128108095156, 2.410478745379323]];89.54984426403156;False;4
